CastaliaResults 180417-142146.txt -s rec -n                                            

Application:Packets received - Success
+----------------------------------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+---------+
|                                  | node=0 | node=1 | node=2 | node=3 | node=4 | node=5 | node=6 | node=7 | node=8 | node=9 | node=10 | node=11 | node=12 | node=13 | node=14 | node=15 | node=16 | node=17 | node=18 | node=19 | node=20 | node=21 | node=22 | node=23 | node=24 | node=25 |
| TXpower="-5dBm",Sigma=0,index=22 | 100    | 100    | 98     | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=0,index=23 | 100    | 95     | 96     | 99     | 99     | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 99      | 99      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     |
| TXpower="-5dBm",Sigma=0,index=24 | 100    | 91     | 93     | 100    | 99     | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 96      | 95      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     |
| TXpower="-5dBm",Sigma=0,index=25 | 100    | 18     | 21     | 70     | 72     | 97     | 97     | 100    | 100    | 100    | 100     | 100     | 100     | 30      | 20      | 71      | 71      | 94      | 96      | 100     | 100     | 100     | 100     | 100     | 100     | 0       |
| TXpower="-5dBm",Sigma=1,index=0  | 0      | 99     | 99     | 99     | 100    | 99     | 100    | 99     | 100    | 99     | 99      | 99      | 100     | 100     | 100     | 99      | 99      | 100     | 99      | 100     | 99      | 99      | 100     | 99      | 99      | 100     |
| TXpower="-5dBm",Sigma=1,index=1  | 100    | 0      | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 95      | 92      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 80      | 53      | 11      |
| TXpower="-5dBm",Sigma=1,index=2  | 100    | 100    | 0      | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 90      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 90      | 95      | 18      |
| TXpower="-5dBm",Sigma=1,index=3  | 100    | 100    | 100    | 0      | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 92      | 56      |
| TXpower="-5dBm",Sigma=1,index=4  | 100    | 100    | 100    | 100    | 0      | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 96      | 40      |
| TXpower="-5dBm",Sigma=1,index=5  | 100    | 100    | 100    | 100    | 100    | 0      | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 93      |
| TXpower="-5dBm",Sigma=1,index=6  | 100    | 100    | 100    | 100    | 100    | 100    | 0      | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 97      |
| TXpower="-5dBm",Sigma=1,index=7  | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 0      | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=1,index=8  | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 0      | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=1,index=9  | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 0      | 100     | 100     | 100     | 100     | 99      | 100     | 99      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=1,index=10 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 0       | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=1,index=11 | 100    | 97     | 88     | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 0       | 100     | 86      | 78      | 100     | 92      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=1,index=12 | 100    | 92     | 98     | 100    | 100    | 100    | 99     | 100    | 100    | 100    | 100     | 100     | 0       | 99      | 90      | 97      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=1,index=13 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 90      | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 99      | 96      | 98      | 15      |
| TXpower="-5dBm",Sigma=1,index=14 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 86      | 83      | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 96      | 100     | 83      |
| TXpower="-5dBm",Sigma=1,index=15 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 98      | 100     | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 83      |
| TXpower="-5dBm",Sigma=1,index=16 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 86      | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 99      |
| TXpower="-5dBm",Sigma=1,index=17 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 70      |
| TXpower="-5dBm",Sigma=1,index=18 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 100     | 88      |
| TXpower="-5dBm",Sigma=1,index=19 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=1,index=20 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=1,index=21 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=1,index=22 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 99      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=1,index=23 | 100    | 68     | 89     | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 97      | 94      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     |
| TXpower="-5dBm",Sigma=1,index=24 | 100    | 57     | 98     | 92     | 97     | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 99      | 99      | 98      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     |
| TXpower="-5dBm",Sigma=1,index=25 | 100    | 14     | 26     | 65     | 43     | 89     | 97     | 100    | 100    | 100    | 100     | 100     | 100     | 12      | 82      | 78      | 100     | 76      | 95      | 100     | 100     | 100     | 100     | 100     | 100     | 0       |
| TXpower="-5dBm",Sigma=3,index=0  | 0      | 100    | 100    | 100    | 100    | 100    | 100    | 99     | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 99      | 100     | 100     | 99      | 100     |
| TXpower="-5dBm",Sigma=3,index=1  | 100    | 0      | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 37      | 86      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 94      | 32      | 56      | 32      |
| TXpower="-5dBm",Sigma=3,index=2  | 100    | 100    | 0      | 100    | 100    | 100    | 100    | 99     | 94     | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 16      | 100     | 100     | 99      | 79      | 98      | 0       |
| TXpower="-5dBm",Sigma=3,index=3  | 100    | 100    | 100    | 0      | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 93      | 100     | 51      |
| TXpower="-5dBm",Sigma=3,index=4  | 100    | 100    | 100    | 100    | 0      | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 91      | 100     | 0       | 100     | 56      |
| TXpower="-5dBm",Sigma=3,index=5  | 100    | 100    | 100    | 100    | 100    | 0      | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 96      | 99      | 100     | 100     |
| TXpower="-5dBm",Sigma=3,index=6  | 100    | 100    | 100    | 100    | 100    | 100    | 0      | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=3,index=7  | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 0      | 100    | 100    | 100     | 100     | 100     | 100     | 92      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 99      |
| TXpower="-5dBm",Sigma=3,index=8  | 100    | 100    | 91     | 100    | 100    | 100    | 100    | 100    | 0      | 100    | 100     | 100     | 100     | 100     | 98      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=3,index=9  | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 0      | 100     | 100     | 100     | 79      | 99      | 92      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=3,index=10 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 0       | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=3,index=11 | 100    | 38     | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 0       | 100     | 14      | 38      | 98      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=3,index=12 | 100    | 86     | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 0       | 100     | 98      | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 100     |
| TXpower="-5dBm",Sigma=3,index=13 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 71     | 100     | 12      | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 97      | 100     | 100     | 100     | 98      | 100     | 0       |
| TXpower="-5dBm",Sigma=3,index=14 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 94     | 97     | 99     | 100     | 33      | 99      | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 89      | 96      | 95      | 69      |
| TXpower="-5dBm",Sigma=3,index=15 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 95     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     | 100     | 100     | 100     | 100     | 99      | 100     | 0       |
| TXpower="-5dBm",Sigma=3,index=16 | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100    | 100     | 100     | 100     | 100     | 100     | 100     | 0       | 100     | 100     | 100     | 100     | 99      | 91      | 100     | 100     | 33      |
